##lon lat depth strike dip slip mag 0 0
60.75 9.06872154603269 7.0 256.5 9.06872154603269 60.75 4.6 0 0
65.25 89.28378410380506 7.0 256.5 89.28378410380506 65.25 4.6 0 0
65.25 87.85090437313598 7.0 256.5 87.85090437313598 65.25 4.6 0 0
65.25 86.41667830152802 7.0 256.5 86.41667830152802 65.25 4.6 0 0
65.25 84.98019986832188 7.0 265.5 84.98019986832188 65.25 4.6 0 0
65.25 83.54055022264492 7.0 265.5 83.54055022264492 65.25 4.6 0 0
65.25 82.09679226651541 7.0 265.5 82.09679226651541 65.25 4.6 0 0
65.25 80.64796494243684 7.0 274.5 80.64796494243684 65.25 4.6 0 0
65.25 79.19307712513965 7.0 193.5 79.19307712513965 65.25 4.6 0 0
65.25 77.73110100404344 7.0 193.5 77.73110100404344 65.25 4.6 0 0
65.25 76.26096482563027 7.0 193.5 76.26096482563027 65.25 4.6 0 0
65.25 74.7815448422298 7.0 202.5 74.7815448422298 65.25 4.6 0 0
65.25 73.29165628434475 7.0 202.5 73.29165628434475 65.25 4.6 0 0
65.25 71.790043135717 7.0 202.5 71.790043135717 65.25 4.6 0 0
65.25 70.27536644129832 7.0 202.5 70.27536644129832 65.25 4.6 0 0
65.25 68.74619081464031 7.0 211.5 68.74619081464031 65.25 4.6 0 0
65.25 67.20096872811118 7.0 211.5 67.20096872811118 65.25 4.6 0 0
65.25 65.63802206002008 7.0 211.5 65.63802206002008 65.25 4.6 0 0
65.25 64.05552022763 7.0 211.5 64.05552022763 65.25 4.6 0 0
65.25 62.45145404051587 7.0 211.5 62.45145404051587 65.25 4.6 0 0
65.25 60.82360414498552 7.0 211.5 60.82360414498552 65.25 4.6 0 0
65.25 59.169502568212096 7.0 220.5 59.169502568212096 65.25 4.6 0 0
65.25 57.48638536677864 7.0 220.5 57.48638536677864 65.25 4.6 0 0
65.25 55.771133672187425 7.0 220.5 55.771133672187425 65.25 4.6 0 0
65.25 54.020199402525776 7.0 220.5 54.020199402525776 65.25 4.6 0 0
65.25 52.22951041136422 7.0 220.5 52.22951041136422 65.25 4.6 0 0
65.25 50.39434760613205 7.0 220.5 50.39434760613205 65.25 4.6 0 0
65.25 48.50918314434817 7.0 220.5 48.50918314434817 65.25 4.6 0 0
65.25 46.56746344221023 7.0 229.5 46.56746344221023 65.25 4.6 0 0
65.25 44.561312043575526 7.0 229.5 44.561312043575526 65.25 4.6 0 0
65.25 42.48111287543235 7.0 229.5 42.48111287543235 65.25 4.6 0 0
65.25 40.31490917470875 7.0 229.5 40.31490917470875 65.25 4.6 0 0
65.25 38.04750745361985 7.0 229.5 38.04750745361985 65.25 4.6 0 0
65.25 35.659087696138755 7.0 238.5 35.659087696138755 65.25 4.6 0 0
65.25 33.12294020774379 7.0 238.5 33.12294020774379 65.25 4.6 0 0
65.25 30.401547663243015 7.0 238.5 30.401547663243015 65.25 4.6 0 0
65.25 27.439240150681094 7.0 247.5 27.439240150681094 65.25 4.6 0 0
65.25 24.146847996502373 7.0 247.5 24.146847996502373 65.25 4.6 0 0
65.25 20.364134806317807 7.0 247.5 20.364134806317807 65.25 4.6 0 0
65.25 15.740548525168737 7.0 256.5 15.740548525168737 65.25 4.6 0 0
65.25 9.06872154603269 7.0 256.5 9.06872154603269 65.25 4.6 0 0
69.75 89.28378410380506 7.0 247.5 89.28378410380506 69.75 4.6 0 0
69.75 87.85090437313598 7.0 256.5 87.85090437313598 69.75 4.6 0 0
69.75 86.41667830152802 7.0 256.5 86.41667830152802 69.75 4.6 0 0
69.75 84.98019986832188 7.0 265.5 84.98019986832188 69.75 4.6 0 0
69.75 83.54055022264492 7.0 265.5 83.54055022264492 69.75 4.6 0 0
69.75 82.09679226651541 7.0 265.5 82.09679226651541 69.75 4.6 0 0
69.75 80.64796494243684 7.0 265.5 80.64796494243684 69.75 4.6 0 0
69.75 79.19307712513965 7.0 274.5 79.19307712513965 69.75 4.6 0 0
69.75 77.73110100404344 7.0 193.5 77.73110100404344 69.75 4.6 0 0
69.75 76.26096482563027 7.0 193.5 76.26096482563027 69.75 4.6 0 0
69.75 74.7815448422298 7.0 202.5 74.7815448422298 69.75 4.6 0 0
69.75 73.29165628434475 7.0 202.5 73.29165628434475 69.75 4.6 0 0
69.75 71.790043135717 7.0 202.5 71.790043135717 69.75 4.6 0 0
69.75 70.27536644129832 7.0 202.5 70.27536644129832 69.75 4.6 0 0
69.75 68.74619081464031 7.0 211.5 68.74619081464031 69.75 4.6 0 0
69.75 67.20096872811118 7.0 211.5 67.20096872811118 69.75 4.6 0 0
69.75 65.63802206002008 7.0 211.5 65.63802206002008 69.75 4.6 0 0
69.75 64.05552022763 7.0 211.5 64.05552022763 69.75 4.6 0 0
69.75 62.45145404051587 7.0 211.5 62.45145404051587 69.75 4.6 0 0
69.75 60.82360414498552 7.0 220.5 60.82360414498552 69.75 4.6 0 0
69.75 59.169502568212096 7.0 220.5 59.169502568212096 69.75 4.6 0 0
69.75 57.48638536677864 7.0 220.5 57.48638536677864 69.75 4.6 0 0
69.75 55.771133672187425 7.0 220.5 55.771133672187425 69.75 4.6 0 0
69.75 54.020199402525776 7.0 220.5 54.020199402525776 69.75 4.6 0 0
69.75 52.22951041136422 7.0 220.5 52.22951041136422 69.75 4.6 0 0
69.75 50.39434760613205 7.0 220.5 50.39434760613205 69.75 4.6 0 0
69.75 48.50918314434817 7.0 220.5 48.50918314434817 69.75 4.6 0 0
69.75 46.56746344221023 7.0 220.5 46.56746344221023 69.75 4.6 0 0
69.75 44.561312043575526 7.0 229.5 44.561312043575526 69.75 4.6 0 0
69.75 42.48111287543235 7.0 229.5 42.48111287543235 69.75 4.6 0 0
69.75 40.31490917470875 7.0 229.5 40.31490917470875 69.75 4.6 0 0
69.75 38.04750745361985 7.0 229.5 38.04750745361985 69.75 4.6 0 0
69.75 35.659087696138755 7.0 238.5 35.659087696138755 69.75 4.6 0 0
69.75 33.12294020774379 7.0 238.5 33.12294020774379 69.75 4.6 0 0
69.75 30.401547663243015 7.0 238.5 30.401547663243015 69.75 4.6 0 0
69.75 27.439240150681094 7.0 238.5 27.439240150681094 69.75 4.6 0 0
69.75 24.146847996502373 7.0 247.5 24.146847996502373 69.75 4.6 0 0
69.75 20.364134806317807 7.0 247.5 20.364134806317807 69.75 4.6 0 0
69.75 15.740548525168737 7.0 247.5 15.740548525168737 69.75 4.6 0 0
69.75 9.06872154603269 7.0 256.5 9.06872154603269 69.75 4.6 0 0
74.25 89.28378410380506 7.0 247.5 89.28378410380506 74.25 4.6 0 0
74.25 87.85090437313598 7.0 256.5 87.85090437313598 74.25 4.6 0 0
74.25 86.41667830152802 7.0 256.5 86.41667830152802 74.25 4.6 0 0
74.25 84.98019986832188 7.0 256.5 84.98019986832188 74.25 4.6 0 0
74.25 83.54055022264492 7.0 265.5 83.54055022264492 74.25 4.6 0 0
74.25 82.09679226651541 7.0 265.5 82.09679226651541 74.25 4.6 0 0
74.25 80.64796494243684 7.0 265.5 80.64796494243684 74.25 4.6 0 0
74.25 79.19307712513965 7.0 265.5 79.19307712513965 74.25 4.6 0 0
74.25 77.73110100404344 7.0 193.5 77.73110100404344 74.25 4.6 0 0
74.25 76.26096482563027 7.0 193.5 76.26096482563027 74.25 4.6 0 0
74.25 74.7815448422298 7.0 193.5 74.7815448422298 74.25 4.6 0 0
74.25 73.29165628434475 7.0 202.5 73.29165628434475 74.25 4.6 0 0
74.25 71.790043135717 7.0 202.5 71.790043135717 74.25 4.6 0 0
74.25 70.27536644129832 7.0 202.5 70.27536644129832 74.25 4.6 0 0
74.25 68.74619081464031 7.0 202.5 68.74619081464031 74.25 4.6 0 0
74.25 67.20096872811118 7.0 211.5 67.20096872811118 74.25 4.6 0 0
74.25 65.63802206002008 7.0 211.5 65.63802206002008 74.25 4.6 0 0
74.25 64.05552022763 7.0 211.5 64.05552022763 74.25 4.6 0 0
74.25 62.45145404051587 7.0 211.5 62.45145404051587 74.25 4.6 0 0
74.25 60.82360414498552 7.0 220.5 60.82360414498552 74.25 4.6 0 0
74.25 59.169502568212096 7.0 220.5 59.169502568212096 74.25 4.6 0 0
74.25 57.48638536677864 7.0 220.5 57.48638536677864 74.25 4.6 0 0
74.25 55.771133672187425 7.0 220.5 55.771133672187425 74.25 4.6 0 0
74.25 54.020199402525776 7.0 220.5 54.020199402525776 74.25 4.6 0 0
74.25 52.22951041136422 7.0 220.5 52.22951041136422 74.25 4.6 0 0
74.25 50.39434760613205 7.0 220.5 50.39434760613205 74.25 4.6 0 0
74.25 48.50918314434817 7.0 220.5 48.50918314434817 74.25 4.6 0 0
74.25 46.56746344221023 7.0 220.5 46.56746344221023 74.25 4.6 0 0
74.25 44.561312043575526 7.0 229.5 44.561312043575526 74.25 4.6 0 0
74.25 42.48111287543235 7.0 229.5 42.48111287543235 74.25 4.6 0 0
74.25 40.31490917470875 7.0 229.5 40.31490917470875 74.25 4.6 0 0
74.25 38.04750745361985 7.0 229.5 38.04750745361985 74.25 4.6 0 0
74.25 35.659087696138755 7.0 229.5 35.659087696138755 74.25 4.6 0 0
74.25 33.12294020774379 7.0 238.5 33.12294020774379 74.25 4.6 0 0
74.25 30.401547663243015 7.0 238.5 30.401547663243015 74.25 4.6 0 0
74.25 27.439240150681094 7.0 238.5 27.439240150681094 74.25 4.6 0 0
74.25 24.146847996502373 7.0 247.5 24.146847996502373 74.25 4.6 0 0
74.25 20.364134806317807 7.0 247.5 20.364134806317807 74.25 4.6 0 0
74.25 15.740548525168737 7.0 247.5 15.740548525168737 74.25 4.6 0 0
74.25 9.06872154603269 7.0 256.5 9.06872154603269 74.25 4.6 0 0
78.75 89.28378410380506 7.0 247.5 89.28378410380506 78.75 4.6 0 0
78.75 87.85090437313598 7.0 247.5 87.85090437313598 78.75 4.6 0 0
78.75 86.41667830152802 7.0 256.5 86.41667830152802 78.75 4.6 0 0
78.75 84.98019986832188 7.0 256.5 84.98019986832188 78.75 4.6 0 0
78.75 83.54055022264492 7.0 256.5 83.54055022264492 78.75 4.6 0 0
78.75 82.09679226651541 7.0 265.5 82.09679226651541 78.75 4.6 0 0
78.75 80.64796494243684 7.0 265.5 80.64796494243684 78.75 4.6 0 0
78.75 79.19307712513965 7.0 265.5 79.19307712513965 78.75 4.6 0 0
78.75 77.73110100404344 7.0 274.5 77.73110100404344 78.75 4.6 0 0
78.75 76.26096482563027 7.0 193.5 76.26096482563027 78.75 4.6 0 0
78.75 74.7815448422298 7.0 193.5 74.7815448422298 78.75 4.6 0 0
78.75 73.29165628434475 7.0 193.5 73.29165628434475 78.75 4.6 0 0
78.75 71.790043135717 7.0 202.5 71.790043135717 78.75 4.6 0 0
78.75 70.27536644129832 7.0 202.5 70.27536644129832 78.75 4.6 0 0
78.75 68.74619081464031 7.0 202.5 68.74619081464031 78.75 4.6 0 0
78.75 67.20096872811118 7.0 211.5 67.20096872811118 78.75 4.6 0 0
78.75 65.63802206002008 7.0 211.5 65.63802206002008 78.75 4.6 0 0
78.75 64.05552022763 7.0 211.5 64.05552022763 78.75 4.6 0 0
78.75 62.45145404051587 7.0 211.5 62.45145404051587 78.75 4.6 0 0
78.75 60.82360414498552 7.0 211.5 60.82360414498552 78.75 4.6 0 0
78.75 59.169502568212096 7.0 220.5 59.169502568212096 78.75 4.6 0 0
78.75 57.48638536677864 7.0 220.5 57.48638536677864 78.75 4.6 0 0
78.75 55.771133672187425 7.0 220.5 55.771133672187425 78.75 4.6 0 0
78.75 54.020199402525776 7.0 220.5 54.020199402525776 78.75 4.6 0 0
78.75 52.22951041136422 7.0 220.5 52.22951041136422 78.75 4.6 0 0
78.75 50.39434760613205 7.0 220.5 50.39434760613205 78.75 4.6 0 0
78.75 48.50918314434817 7.0 220.5 48.50918314434817 78.75 4.6 0 0
78.75 46.56746344221023 7.0 220.5 46.56746344221023 78.75 4.6 0 0
78.75 44.561312043575526 7.0 220.5 44.561312043575526 78.75 4.6 0 0
78.75 42.48111287543235 7.0 220.5 42.48111287543235 78.75 4.6 0 0
78.75 40.31490917470875 7.0 229.5 40.31490917470875 78.75 4.6 0 0
78.75 38.04750745361985 7.0 229.5 38.04750745361985 78.75 4.6 0 0
78.75 35.659087696138755 7.0 229.5 35.659087696138755 78.75 4.6 0 0
78.75 33.12294020774379 7.0 238.5 33.12294020774379 78.75 4.6 0 0
78.75 30.401547663243015 7.0 238.5 30.401547663243015 78.75 4.6 0 0
78.75 27.439240150681094 7.0 238.5 27.439240150681094 78.75 4.6 0 0
78.75 24.146847996502373 7.0 238.5 24.146847996502373 78.75 4.6 0 0
78.75 20.364134806317807 7.0 247.5 20.364134806317807 78.75 4.6 0 0
78.75 15.740548525168737 7.0 247.5 15.740548525168737 78.75 4.6 0 0
78.75 9.06872154603269 7.0 247.5 9.06872154603269 78.75 4.6 0 0
83.25 89.28378410380506 7.0 247.5 89.28378410380506 83.25 4.6 0 0
83.25 87.85090437313598 7.0 247.5 87.85090437313598 83.25 4.6 0 0
83.25 86.41667830152802 7.0 247.5 86.41667830152802 83.25 4.6 0 0
83.25 84.98019986832188 7.0 256.5 84.98019986832188 83.25 4.6 0 0
83.25 83.54055022264492 7.0 256.5 83.54055022264492 83.25 4.6 0 0
83.25 82.09679226651541 7.0 265.5 82.09679226651541 83.25 4.6 0 0
83.25 80.64796494243684 7.0 265.5 80.64796494243684 83.25 4.6 0 0
83.25 79.19307712513965 7.0 265.5 79.19307712513965 83.25 4.6 0 0
83.25 77.73110100404344 7.0 274.5 77.73110100404344 83.25 4.6 0 0
83.25 76.26096482563027 7.0 193.5 76.26096482563027 83.25 4.6 0 0
83.25 74.7815448422298 7.0 193.5 74.7815448422298 83.25 4.6 0 0
83.25 73.29165628434475 7.0 193.5 73.29165628434475 83.25 4.6 0 0
83.25 71.790043135717 7.0 202.5 71.790043135717 83.25 4.6 0 0
83.25 70.27536644129832 7.0 202.5 70.27536644129832 83.25 4.6 0 0
83.25 68.74619081464031 7.0 202.5 68.74619081464031 83.25 4.6 0 0
83.25 67.20096872811118 7.0 202.5 67.20096872811118 83.25 4.6 0 0
83.25 65.63802206002008 7.0 211.5 65.63802206002008 83.25 4.6 0 0
83.25 64.05552022763 7.0 211.5 64.05552022763 83.25 4.6 0 0
83.25 62.45145404051587 7.0 211.5 62.45145404051587 83.25 4.6 0 0
83.25 60.82360414498552 7.0 220.5 60.82360414498552 83.25 4.6 0 0
83.25 59.169502568212096 7.0 220.5 59.169502568212096 83.25 4.6 0 0
83.25 57.48638536677864 7.0 220.5 57.48638536677864 83.25 4.6 0 0
83.25 55.771133672187425 7.0 220.5 55.771133672187425 83.25 4.6 0 0
83.25 54.020199402525776 7.0 220.5 54.020199402525776 83.25 4.6 0 0
83.25 52.22951041136422 7.0 220.5 52.22951041136422 83.25 4.6 0 0
83.25 50.39434760613205 7.0 220.5 50.39434760613205 83.25 4.6 0 0
83.25 48.50918314434817 7.0 220.5 48.50918314434817 83.25 4.6 0 0
83.25 46.56746344221023 7.0 220.5 46.56746344221023 83.25 4.6 0 0
83.25 44.561312043575526 7.0 220.5 44.561312043575526 83.25 4.6 0 0
83.25 42.48111287543235 7.0 220.5 42.48111287543235 83.25 4.6 0 0
83.25 40.31490917470875 7.0 220.5 40.31490917470875 83.25 4.6 0 0
83.25 38.04750745361985 7.0 229.5 38.04750745361985 83.25 4.6 0 0
83.25 35.659087696138755 7.0 229.5 35.659087696138755 83.25 4.6 0 0
83.25 33.12294020774379 7.0 229.5 33.12294020774379 83.25 4.6 0 0
83.25 30.401547663243015 7.0 229.5 30.401547663243015 83.25 4.6 0 0
83.25 27.439240150681094 7.0 238.5 27.439240150681094 83.25 4.6 0 0
83.25 24.146847996502373 7.0 238.5 24.146847996502373 83.25 4.6 0 0
83.25 20.364134806317807 7.0 238.5 20.364134806317807 83.25 4.6 0 0
83.25 15.740548525168737 7.0 247.5 15.740548525168737 83.25 4.6 0 0
83.25 9.06872154603269 7.0 247.5 9.06872154603269 83.25 4.6 0 0
87.75 89.28378410380506 7.0 238.5 89.28378410380506 87.75 4.6 0 0
87.75 87.85090437313598 7.0 247.5 87.85090437313598 87.75 4.6 0 0
87.75 86.41667830152802 7.0 247.5 86.41667830152802 87.75 4.6 0 0
87.75 84.98019986832188 7.0 256.5 84.98019986832188 87.75 4.6 0 0
87.75 83.54055022264492 7.0 256.5 83.54055022264492 87.75 4.6 0 0
87.75 82.09679226651541 7.0 265.5 82.09679226651541 87.75 4.6 0 0
87.75 80.64796494243684 7.0 265.5 80.64796494243684 87.75 4.6 0 0
87.75 79.19307712513965 7.0 274.5 79.19307712513965 87.75 4.6 0 0
87.75 77.73110100404344 7.0 274.5 77.73110100404344 87.75 4.6 0 0
87.75 76.26096482563027 7.0 274.5 76.26096482563027 87.75 4.6 0 0
87.75 74.7815448422298 7.0 283.5 74.7815448422298 87.75 4.6 0 0
87.75 73.29165628434475 7.0 193.5 73.29165628434475 87.75 4.6 0 0
87.75 71.790043135717 7.0 193.5 71.790043135717 87.75 4.6 0 0
87.75 70.27536644129832 7.0 193.5 70.27536644129832 87.75 4.6 0 0
87.75 68.74619081464031 7.0 202.5 68.74619081464031 87.75 4.6 0 0
87.75 67.20096872811118 7.0 202.5 67.20096872811118 87.75 4.6 0 0
87.75 65.63802206002008 7.0 211.5 65.63802206002008 87.75 4.6 0 0
87.75 64.05552022763 7.0 211.5 64.05552022763 87.75 4.6 0 0
87.75 62.45145404051587 7.0 211.5 62.45145404051587 87.75 4.6 0 0
87.75 60.82360414498552 7.0 220.5 60.82360414498552 87.75 4.6 0 0
87.75 59.169502568212096 7.0 220.5 59.169502568212096 87.75 4.6 0 0
87.75 57.48638536677864 7.0 220.5 57.48638536677864 87.75 4.6 0 0
87.75 55.771133672187425 7.0 220.5 55.771133672187425 87.75 4.6 0 0
87.75 54.020199402525776 7.0 220.5 54.020199402525776 87.75 4.6 0 0
87.75 52.22951041136422 7.0 211.5 52.22951041136422 87.75 4.6 0 0
87.75 50.39434760613205 7.0 211.5 50.39434760613205 87.75 4.6 0 0
87.75 48.50918314434817 7.0 211.5 48.50918314434817 87.75 4.6 0 0
87.75 46.56746344221023 7.0 211.5 46.56746344221023 87.75 4.6 0 0
87.75 44.561312043575526 7.0 211.5 44.561312043575526 87.75 4.6 0 0
87.75 42.48111287543235 7.0 211.5 42.48111287543235 87.75 4.6 0 0
87.75 40.31490917470875 7.0 220.5 40.31490917470875 87.75 4.6 0 0
87.75 38.04750745361985 7.0 220.5 38.04750745361985 87.75 4.6 0 0
87.75 35.659087696138755 7.0 220.5 35.659087696138755 87.75 4.6 0 0
87.75 33.12294020774379 7.0 229.5 33.12294020774379 87.75 4.6 0 0
87.75 30.401547663243015 7.0 229.5 30.401547663243015 87.75 4.6 0 0
87.75 27.439240150681094 7.0 229.5 27.439240150681094 87.75 4.6 0 0
87.75 24.146847996502373 7.0 238.5 24.146847996502373 87.75 4.6 0 0
87.75 20.364134806317807 7.0 238.5 20.364134806317807 87.75 4.6 0 0
87.75 15.740548525168737 7.0 247.5 15.740548525168737 87.75 4.6 0 0
87.75 9.06872154603269 7.0 247.5 9.06872154603269 87.75 4.6 0 0
